train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,25,gov,1,flores,6.827115955581501,0.10601195144302196,2.30232200115196,2.9117973159241406
cc_align,25,gov,1,bible,0.3026191728116383,2.99873244698937,0.6502473973187136,0.8533772877886334
cc_align,25,gov,1,gov,17.447685462956798,0.5517109164043602,2.534118667587287,2.681960185148288
cc_align,25,gov,10,flores,14.211576671342957,-0.0916231595399544,3.4477758944844727,4.415480633321089
cc_align,25,gov,10,bible,1.4707834850201529,1.3325695641221602,0.852153961638212,0.9195837391209367
cc_align,25,gov,10,gov,32.255879928946804,0.18548106970633996,3.8098537074769148,3.858575086446603
cc_align,25,gov,25,flores,16.614411287091414,-0.1812305012093483,3.5573195643304905,4.536826224512464
cc_align,25,gov,25,bible,1.4119272477730396,1.7584153227407229,0.9051981833173042,0.992994803863452
cc_align,25,gov,25,gov,35.277138921191344,0.20255976805627363,4.27543641225569,4.32220940177984
cc_align,25,gov,50,flores,37.34791723704685,-2.0206868218383405,1.8212827432638465,4.179466784378782
cc_align,25,gov,50,bible,3.4884235486424275,-0.1259836194697529,0.5876141382522605,1.4961645087670046
cc_align,25,gov,50,gov,40.822957986422246,0.10528311379745682,5.418648495889363,33.581375585262954
cc_align,25,bible,1,flores,0.8867192451077707,1.426471545256178,0.6402525542673972,0.744254613803011
cc_align,25,bible,1,bible,19.152755524873236,-0.11144912874187682,2.7043922926106156,2.706321445372967
cc_align,25,bible,1,gov,1.0066747829018385,-0.014835046200961526,0.49396146061043483,0.5889831688422484
cc_align,25,bible,10,flores,1.5236747914456361,1.3657962994295105,0.867890378429089,1.0806471915764033
cc_align,25,bible,10,bible,30.691003429536035,-0.22110896960152956,3.4773606377183155,3.4864218115308474
cc_align,25,bible,10,gov,0.6613184509572172,2.0551996042086036,0.8046142391585972,1.032764791850915
cc_align,25,bible,25,flores,1.3596324095498655,1.784494226776803,0.8689385223467612,1.0596731510241073
cc_align,25,bible,25,bible,35.089437431198846,-0.21999254735226698,3.453783138614197,3.4734368025515727
cc_align,25,bible,25,gov,0.772921195260447,2.111006940565412,0.8379311572708876,1.0750388065579177
cc_align,100,gov,1,flores,9.096269971781155,-0.17259335648729013,2.143100379330986,2.6681771248478037
cc_align,100,gov,1,bible,0.5628389196296797,2.1021952549910115,0.6490601467801085,0.8490010168862904
cc_align,100,gov,1,gov,20.513346280081016,0.348645870055234,2.204134730963352,2.2693856840951256
cc_align,100,gov,10,flores,15.21309537848363,-0.0314626163217901,3.286609877507155,4.182200329241514
cc_align,100,gov,10,bible,1.6013614332431134,1.5431166608140803,0.7899520113247566,0.8621110786742809
cc_align,100,gov,10,gov,32.41809030371449,0.2107691513412179,3.8590161003184473,3.890711324265585
cc_align,100,gov,25,flores,17.423280126502206,-0.09731336952003132,3.244042249154887,4.016409615619451
cc_align,100,gov,25,bible,1.7517446781886712,1.6120014837701135,0.776075506663144,0.8122023337885337
cc_align,100,gov,25,gov,35.72604598580596,0.19962542967028415,4.420675022287728,4.440693117142277
cc_align,100,gov,50,flores,38.64147847821423,-1.866200648339624,2.155747954364063,4.958190731021695
cc_align,100,gov,50,bible,4.630356067516045,-0.20354432698111788,0.4033530008357538,1.2433628485579717
cc_align,100,gov,50,gov,40.80149484349941,0.11351077839709861,5.620742344767795,35.39886976270776
cc_align,100,bible,1,flores,1.0924155786988108,1.2160007980488634,0.6384683632573441,0.73852504804386
cc_align,100,bible,1,bible,21.015141470259483,-0.2371232418387915,2.6711335455991896,2.671388200406309
cc_align,100,bible,1,gov,0.9884977478485864,0.4664696285111418,0.5572354389434512,0.6741326351401802
cc_align,100,bible,10,flores,1.6294468094472498,1.5834106229106943,0.831774299077836,1.0120881835025608
cc_align,100,bible,10,bible,30.91989010888509,-0.20257735018388415,3.5910068357134852,3.6001477761140386
cc_align,100,bible,10,gov,0.8069760194849215,2.141279860262108,0.773995995105572,0.9685153652486248
cc_align,100,bible,25,flores,1.4975102780858833,1.9586008302539586,0.9279020852936302,1.1459857006152832
cc_align,100,bible,25,bible,36.21612172274138,-0.26420543524521556,3.4475723645106324,3.4671966589600918
cc_align,100,bible,25,gov,0.6909339672109194,2.7083296752047574,0.7792758176484137,0.9721689708720169
gov,25,bible,1,flores,1.173510198923636,1.1714939868091907,0.8740877907219415,1.0835195229217065
gov,25,bible,1,bible,21.5216445812621,-0.3288608525904985,2.2145119975116567,2.2372861947389144
gov,25,bible,1,gov,1.312477984136304,1.0552793087038606,0.8542069408612627,1.0679270967192784
gov,25,bible,10,flores,1.890857452209517,1.2624283391255404,1.2718999726633242,1.6626723352688406
gov,25,bible,10,bible,32.5171020351993,-0.334668587568435,3.5024643378312126,3.503126138345472
gov,25,bible,10,gov,1.4731431544887583,2.7682351247180756,1.2219995930444945,1.6573361798176265
gov,25,bible,25,flores,1.5433856656175104,1.8702748736899868,1.419574067224878,1.8567450194970878
gov,25,bible,25,bible,36.612458341903434,-0.3096421982216043,3.2070253380349105,3.2200398907168015
gov,25,bible,25,gov,1.3890872261360554,3.0857194244680235,1.3518370596425302,1.7678495167934876
gov,1,bible,1,flores,0.6194974987803575,2.089120687518623,0.8643333926583977,1.0523831453517303
gov,1,bible,1,bible,17.682989984514986,-0.10903378197339572,2.7968604565965274,2.807375739782037
gov,1,bible,1,gov,0.7640891513099227,2.774722764349032,0.9766717940166524,1.2316627586454703
gov,1,bible,10,flores,1.3242091061120005,1.8557699905972733,1.1639105335488655,1.5409784055570537
gov,1,bible,10,bible,30.356593375855017,-0.2503998245858819,3.760331252023808,3.760364274511054
gov,1,bible,10,gov,1.3778273907701877,3.283546520548527,1.7512999399448874,2.0456989703639032
gov,1,bible,25,flores,1.348514472291807,2.025644875878073,1.2510365001564612,1.6382843997920353
gov,1,bible,25,bible,34.11101015749023,-0.18500784915720947,3.6276014539563333,3.6293708479474893
gov,1,bible,25,gov,1.4964241781468488,3.274206962910666,1.9237125809389901,2.144526157993088
gov,10,bible,1,flores,1.2262395634990213,0.9875837754082604,0.8804807868774946,1.1118083514171726
gov,10,bible,1,bible,21.10888498130563,-0.33425036629620614,2.076859368612811,2.111252697031493
gov,10,bible,1,gov,1.1417281548583984,1.456631127112856,0.9074112020916486,1.1544201710060962
gov,10,bible,10,flores,1.7310861704043412,1.4011194830209828,1.1751896229968652,1.5313045900892739
gov,10,bible,10,bible,31.800373233854913,-0.3153073355455109,3.3627904592362197,3.3631069901072594
gov,10,bible,10,gov,1.6133230117190183,2.738585853487106,1.4027864919950646,1.7703385928273867
gov,10,bible,25,flores,1.5625503732382102,1.855992355086455,1.2761878606099097,1.6693697409205936
gov,10,bible,25,bible,35.6916712457002,-0.26519558766195817,3.4142795753895028,3.4385760276570942
gov,10,bible,25,gov,1.5929495753594738,2.9135540191267335,1.3432956423074833,1.5798351319406727
gov,50,bible,1,flores,8.732739892353583,-3.6458688769789283,0.5404564558543394,0.7730523903787052
gov,50,bible,1,bible,26.440655715104437,-0.6325018068059342,2.035429886607517,10.02220587217215
gov,50,bible,1,gov,5.589155841373134,-2.55797781944184,0.465173743790691,0.7815661284556817
gov,50,bible,10,flores,7.005646880806217,-2.0983433637547835,0.46630839780374134,0.9621568473117751
gov,50,bible,10,bible,35.650991068944904,-0.39246296980354134,3.156019094838983,16.476092318561367
gov,50,bible,10,gov,3.8092575691983828,0.8390010185530976,0.3793758850783667,2.251631135784301
gov,50,bible,25,flores,5.200659876416561,-1.1875101405892305,0.49378801662657024,1.149754347253229
gov,50,bible,25,bible,39.71556574952342,-0.34654033737578266,2.9386058718522468,14.615869408346397
gov,50,bible,25,gov,3.863038527966833,1.0484842985395313,0.03616847367156846,0.18137754206877868
bible,25,gov,1,flores,5.886202206694477,0.06482737695277545,1.9393022156798962,2.543568949563855
bible,25,gov,1,bible,1.5494749805305943,1.6645899747030544,1.6297939478727388,2.037162739633299
bible,25,gov,1,gov,17.40122435877049,0.4956409472702371,1.57894329013605,1.750898418910539
bible,25,gov,10,flores,14.263697817426971,-0.3061151681900451,3.431358386335586,4.443701211088579
bible,25,gov,10,bible,6.633057958246127,0.7282150758169074,2.2884871234384554,2.5464148471352823
bible,25,gov,10,gov,32.37098990591655,0.16231226209080932,3.801664575462531,3.8304105199769722
bible,25,gov,25,flores,16.29710310762421,-0.27061131921916626,3.5063660039655735,4.456112526206705
bible,25,gov,25,bible,6.837279988962658,0.9045020028129206,2.6292720299210814,2.7863869237529757
bible,25,gov,25,gov,35.54644526676626,0.17530714649027812,4.549621566564779,4.561848304535012
bible,25,gov,50,flores,41.28833465160446,-2.4659695202346015,1.8264300318010613,3.8776043070111843
bible,25,gov,50,bible,15.892384124764856,-0.7052215572804613,0.29921302502038716,1.1724154479081483
bible,25,gov,50,gov,39.10043926325432,0.17790754740508224,5.538599365733645,35.362964168704416
bible,1,gov,1,flores,3.1516904586046173,0.9815809940535845,2.082016053583091,2.5378425408303666
bible,1,gov,1,bible,1.9109383874106733,1.7710169405447325,1.9442386961428308,2.0930463333452796
bible,1,gov,1,gov,12.212335820004261,0.9863879360736529,3.445577884457449,3.532240235529187
bible,1,gov,10,flores,12.097767280725087,-0.11313197744136479,3.5229992649687203,4.499240136371569
bible,1,gov,10,bible,4.049232750143122,1.3768036174215268,2.463467561016694,2.578725945861359
bible,1,gov,10,gov,31.21852950993489,0.18597443189795523,3.955312733408515,3.9902436769115313
bible,1,gov,25,flores,15.237866754630828,-0.22807193887083008,3.677378471349573,4.676323126211879
bible,1,gov,25,bible,4.275270409109993,1.3707747258182215,2.511384102713719,2.600340450559857
bible,1,gov,25,gov,35.33458906899993,0.16302555872559735,4.348158700159392,4.377494254328383
bible,1,gov,50,flores,42.40986240879912,-2.5918483554061704,1.705586555670198,3.6030528594151923
bible,1,gov,50,bible,10.736259717772938,-0.3346123280386162,0.39476587299550164,1.7311040294055497
bible,1,gov,50,gov,40.35787395196888,0.09387372276898794,5.478406397876763,34.26630979732663
bible,10,gov,1,flores,5.775683109157706,0.0016657599194828511,1.9610199174159204,2.51502826490908
bible,10,gov,1,bible,1.3489859701241111,1.9604542853176172,1.6209689707310428,1.9603535238139058
bible,10,gov,1,gov,16.829534269723265,0.5013893963615975,1.7132113667562134,1.8526799160756062
bible,10,gov,10,flores,13.752963633702459,-0.2716805414212076,3.4409886212405585,4.3806142609381
bible,10,gov,10,bible,5.8389172309053325,0.9102809639013872,2.517631266571469,2.6987172958495877
bible,10,gov,10,gov,31.489663552826922,0.2056800111838882,3.8354894209870194,3.8637232551733054
bible,10,gov,25,flores,15.459406427484343,-0.19937154199808008,3.577929399320721,4.529183001819064
bible,10,gov,25,bible,6.667118399967711,0.8328909978506769,2.613070446581808,2.7843923281829905
bible,10,gov,25,gov,35.42983449233097,0.1721853117576666,4.3804759234270545,4.398119348448374
bible,10,gov,50,flores,39.49450982279574,-2.3992539974754488,1.7893851745383966,3.8339929670910418
bible,10,gov,50,bible,15.588446559904707,-0.7891433691096027,0.3159603809695508,1.2302423938346074
bible,10,gov,50,gov,39.668733737434046,0.1435318619754995,5.455532671932645,34.35929715598992
